time,d_delta_roll,d_delta_pitch,d_delta_yaw,delta_roll,delta_pitch,delta_yaw
12.22,-0.010845345922562512,-0.08243043765069986,-0.007462593069671616,-0.009269905379509733,-0.020901133200584128,-0.00470433476506721
12.23,-0.014807106662581726,-0.07930980272253167,-0.007350197258072642,-0.00941797644613555,-0.021694231227809446,-0.004777836737647936
12.24,-0.018525976926344292,-0.07603294828267287,-0.0072337751005446885,-0.009603236215398993,-0.022454560710636173,-0.004850174488653383
12.25,-0.021996248211341343,-0.07262934322856901,-0.00711252326435121,-0.009823198697512407,-0.023180854142921863,-0.004921299721296895
12.26,-0.02521844105965796,-0.06912626262179582,-0.006985508485660662,-0.010075383108108987,-0.02387211676913982,-0.004991154806153502
12.27,-0.028195720756439883,-0.06554793939491332,-0.0068517013585019035,-0.010357340315673386,-0.024527596163088954,-0.005059671819738521
12.280000000000001,-0.03093143764042771,-0.06191486410066338,-0.006709997427838628,-0.010666654692077664,-0.025146744804095587,-0.005126771794016907
12.290000000000001,-0.03342877059943975,-0.05824213744692197,-0.006559229661302339,-0.011000942398072061,-0.025729166178564807,-0.005192364090629931
12.3,-0.03569887072279894,-0.054532565229431534,-0.006398174089217244,-0.01135793110530005,-0.02627449183085912,-0.005256345831522104
12.31,-0.03780613765844488,-0.05074741677270572,-0.006225560094234434,-0.011735992481884498,-0.02678196599858618,-0.005318601432464448
12.32,-0.04004891923068157,-0.046697584373910306,-0.006040133558333247,-0.012136481674191313,-0.027248941842325285,-0.005379002768047781
12.33,-0.0433741660009776,-0.041822860620718494,-0.005840943547484056,-0.012570223334201089,-0.02766717044853247,-0.0054374122035226215
12.34,-0.05031287406978041,-0.03675181884569978,-0.005628075853325566,-0.013073352074898893,-0.028034688636989467,-0.005493692962055877
12.35,-0.05187820586296894,-0.03450068923114638,-0.005402832770964382,-0.013592134133528583,-0.02837969552930093,-0.005547721289765521
12.36,-0.04651065388675485,-0.034995578116961856,-0.005154688287395199,-0.01405724067239613,-0.028729651310470547,-0.005599268172639473
12.370000000000001,-0.04325867008409354,-0.03376060315354942,-0.0048772556118985184,-0.014489827373237067,-0.02906725734200604,-0.005648040728758458
12.38,-0.036244497694043684,-0.03299163327224788,-0.004572532810701215,-0.014852272350177503,-0.029397173674728518,-0.00569376605686547
12.39,0.003943895898329539,-0.04356513137658055,-0.004227756672128782,-0.014812833391194208,-0.029832824988494325,-0.005736043623586758
12.4,-0.10881131727124871,0.000453995117792122,-0.0037999337200408517,-0.015900946563906695,-0.029828285037316403,-0.005774042960787167
12.41,-0.0625617840818671,-0.006762510812777761,-0.0034841190434392877,-0.016526564404725365,-0.029895910145444182,-0.00580888415122156
12.42,-0.0969514008623877,0.0023898021555216475,-0.0029325168748776803,-0.017496078413349242,-0.029872012123888965,-0.005838209319970336
12.43,-0.07657960223971931,0.0013808511309489346,-0.0024428790682620716,-0.018261874435746436,-0.029858203612579477,-0.005862638110652957
12.44,-0.0801388933192605,0.0030239402718899022,-0.0014593332696219707,-0.019063263368939043,-0.02982796420986058,-0.005877231443349177
12.450000000000001,-0.07170098041493207,0.004244408978742176,-0.0009038529100514961,-0.019780273173088364,-0.029785520120073156,-0.0058862699724496915
12.46,-0.06836681310548683,0.005811584394429442,-0.00021169600470678784,-0.02046394130414323,-0.029727404276128862,-0.005888386932496759
12.47,-0.06315440761383276,0.0076682793461383125,0.00025429135202140185,-0.021095485380281557,-0.02965072148266748,-0.0058858440189765455
12.48,-0.05904143919520935,0.009519848131617908,0.0006823758666894345,-0.02168589977223365,-0.0295555230013513,-0.005879020260309651
12.49,-0.05491696735266226,0.011244501036176524,0.0009925075955984908,-0.022235069445760272,-0.029443077990989535,-0.005869095184353666
12.5,-0.05123612725737507,0.012492328341449005,0.0012341286405990817,-0.022747430718334023,-0.029318154707575046,-0.0058567538979476755
12.51,-0.047885489656465066,0.012821343579792838,0.001401208495208299,-0.023226285614898673,-0.02918994127177712,-0.005842741812995593
12.52,-0.04502014265862807,0.01141199607248819,0.0015108973766169223,-0.023676487041484954,-0.029075821311052238,-0.005827632839229424
12.530000000000001,-0.042854119862475754,0.006588588421178182,0.0015701182033217437,-0.02410502824010971,-0.029009935426840456,-0.0058119316571962065
12.540000000000001,-0.04202275432197597,-0.006007251962222987,0.0015880435467528209,-0.02452525578332947,-0.029070007946462684,-0.005796051221728678
12.55,-0.04492059317461786,-0.04347965699905232,0.0015698528052976168,-0.024974461715075648,-0.02950480451645321,-0.005780352693675702
12.56,-0.08439598976873933,-0.3557680062283656,0.0015132455749783738,-0.025818421612763043,-0.03306248457873687,-0.005765220237925918
12.57,-0.012006534474647834,0.08655275706912838,0.0012918576089006838,-0.02593848695750952,-0.03219695700804558,-0.005752301661836911
12.58,0.007444075962922764,0.004897479414655126,0.0013821713508799724,-0.025864046197880294,-0.03214798221389903,-0.005738479948328112
12.59,0.010634185450813932,0.03465443214598121,0.0013593396388489054,-0.025757704343372153,-0.031801437892439215,-0.005724886551939623
12.6,0.013347296568055389,0.05755483656585042,0.001391258410621432,-0.025624231377691598,-0.03122588952678071,-0.005710973967833408
12.61,0.01607906872813633,0.07375979049369566,0.0014275963193005371,-0.025463440690410233,-0.03048829162184375,-0.005696698004640403
12.620000000000001,0.01840102671983132,0.08671245969373279,0.0014745597299979166,-0.02527943042321192,-0.029621167024906424,-0.005681952407340423
12.63,0.0201901993699016,0.09717068465354983,0.0015226822365044385,-0.025077528429512903,-0.028649460178370927,-0.005666725584975379
12.64,0.02146665441423798,0.10571336797009123,0.0015704257889528651,-0.024862861885370523,-0.027592326498670015,-0.005651021327085851
12.65,0.022298262831175197,0.11258559577398727,0.0016157513158396308,-0.02463987925705877,-0.026466470540930143,-0.0056348638139274545
12.66,0.022771156824017535,0.11788328387222556,0.0016582292957455502,-0.024412167688818594,-0.025287637702207887,-0.005618281520969999
12.67,0.022976505596566624,0.12165915422361354,0.0016979950711709102,-0.02418240263285293,-0.024071046159971753,-0.00560130157025829
12.68,0.02300393844557959,0.1239762301295583,0.0017357700296753223,-0.023952363248397134,-0.02283128385867617,-0.005583943869961537
12.69,0.02293765502625643,0.11640313690100092,0.0017726242342101413,-0.02372298669813457,-0.02166725248966616,-0.005566217627619436
12.700000000000001,0.02284624380498329,0.10388309456493597,0.0018110298962142266,-0.023494524260084738,-0.0206284215440168,-0.005548107328657293
12.71,0.02279902501338814,0.09329832645828,0.0018503979324785806,-0.023266534009950858,-0.019695438279434003,-0.0055296033493325075
12.72,0.02286775774323882,0.08459900150696645,0.0018929943311408771,-0.02303785643251847,-0.018849448264364337,-0.0055106734060210985
12.73,0.023096126455942806,0.07763268161797213,0.0019398783626041263,-0.022806895167959043,-0.018073121448184615,-0.005491274622395057
12.74,0.023518143142600756,0.07219339364512725,0.001992398958831368,-0.022571713736533036,-0.017351187511733344,-0.0054713506328067435
12.75,0.024159331004062284,0.06810281357240927,0.00205169277529723,-0.022330120426492413,-0.016670159376009252,-0.005450833705053771
12.76,0.025036917142408327,0.0652118827367985,0.002118775366045284,-0.02207975125506833,-0.01601804054864127,-0.005429645951393318
12.77,0.026160095833145575,0.06336926420723335,0.0021944707632573467,-0.021818150296736873,-0.015384347906568936,-0.005407701243760744
12.780000000000001,0.0275305555700205,0.062426054962854256,0.0022793935168260032,-0.021542844741036668,-0.014760087356940394,-0.0053849073085924844
12.790000000000001,0.029143211802892005,0.06223852109957637,0.0023739288863927448,-0.021251412623007747,-0.01413770214594463,-0.005361168019728557
12.8,0.03098702410593883,0.0626701662840121,0.002478223882219143,-0.02094154238194836,-0.013511000483104508,-0.0053363857809063655
12.81,0.033045869263419236,0.06359337524895085,0.002592184968163585,-0.020611083689314167,-0.012875066730615,-0.00531046393122473
12.82,0.03529944547814294,0.06489356952645767,0.0027154828533223242,-0.020258089234532737,-0.012226131035350423,-0.005283309102691506
12.83,0.037724189920233214,0.06468132841597468,0.00284756246503241,-0.019880847335330406,-0.011579317751190676,-0.005254833478041183
12.84,0.040299744827016454,0.05557279616491065,0.002986761137424864,-0.01947784988706024,-0.01102358978954157,-0.005224965866666934
12.85,0.042997822504782277,0.04697807129259319,0.0031335468715895237,-0.019047871662012418,-0.010553809076615638,-0.005193630397951039
12.86,0.045780533319077596,0.03878461105095431,0.0032864478071198203,-0.018590066328821642,-0.010165962966106095,-0.00516076591987984
12.870000000000001,0.04861860767235793,0.031007365912267076,0.0034444223844812757,-0.018103880252098064,-0.009855889306983424,-0.005126321696035027
12.88,0.051484840779607896,0.023690980697360253,0.003606196113953311,-0.017589031844301984,-0.009618979500009821,-0.005090259734895494
12.89,0.054352687123904536,0.016872996817165878,0.003770423331550466,-0.01704550497306294,-0.009450249531838163,-0.00505255550157999
12.9,0.05719688294628121,0.010580480098317267,0.003935685937317988,-0.016473536143600125,-0.00934444473085499,-0.005013198642206809
12.91,0.05999392189075448,0.004830944694964791,0.004100535722620455,-0.01587359692469258,-0.009296135283905342,-0.004972193284980605
12.92,0.06272241094721571,-0.0003670161515137646,0.004263522645457742,-0.015246372815220422,-0.00929980544542048,-0.0049295580585260275
12.93,0.06536332278127545,-0.005013066620412621,0.004423224559972152,-0.014592739587407668,-0.009349936111624605,-0.0048853258129263055
12.94,0.0679001326410425,-0.009114447711651555,0.004578273372830861,-0.013913738260997243,-0.009441080588741121,-0.004839543079197997
12.950000000000001,0.0703214764119976,-0.012685561087784195,0.0047273782533699404,-0.013210523496877267,-0.009567936199618963,-0.004792269296664297
12.96,0.06869789128627153,-0.015748974973598492,0.004869344544536157,-0.012523544584014551,-0.009725425949354948,-0.0047435758512189355
12.97,0.05877878787660436,-0.01835092282447283,0.005002360819579953,-0.011935756705248508,-0.009908935177599677,-0.004693552243023136
12.98,0.04954425079426446,-0.020573453073060355,0.0051267836567589105,-0.011440314197305863,-0.010114669708330281,-0.004642284406455546
12.99,0.04114968607963165,-0.02265060975210239,0.005241374387430404,-0.011028817336509546,-0.010341175805851305,-0.004589870662581242
13.0,0.03418303663428576,-0.025422228883306114,0.00534580143152779,-0.010686986970166687,-0.010595398094684367,-0.0045364126482659636
13.01,0.03035968224023764,-0.03142124388175073,0.005440192894300897,-0.01038339014776431,-0.010909610533501875,-0.004482010719322954
13.02,0.03211419407542346,-0.044733965279440326,0.0055264550024882175,-0.010062248207010075,-0.011356950186296278,-0.004426746169298072
13.030000000000001,0.0333041381121091,-0.05751550293349457,0.005609239320868497,-0.009729206825888985,-0.011932105215631223,-0.004370653776089387
13.040000000000001,0.01776491445847518,-0.045323790194065045,0.005687274097678913,-0.009551557681304232,-0.012385343117571874,-0.004313781035112598
13.05,-0.0034571774714196243,-0.022033872654062828,0.005742876814348468,-0.009586129456018428,-0.012605681844112503,-0.004256352266969113
13.06,-0.015600653358681167,-0.009969988928084692,0.0057744750119717095,-0.00974213598960524,-0.01270538173339335,-0.004198607516849396
13.07,-0.021186130687426197,-0.006599329005916615,0.005790571094763292,-0.009953997296479503,-0.012771375023452516,-0.004140701805901763
13.08,-0.024230461296996582,-0.006356392106882075,0.005792960422220276,-0.010196301909449468,-0.012834938944521337,-0.00408277220167956
13.09,-0.02633710614437646,-0.006926713164641191,0.005783137735295863,-0.010459672970893234,-0.012904206076167749,-0.004024940824326602
13.1,-0.027984477580762245,-0.0076215842431424236,0.005762483224458749,-0.010739517746700856,-0.012980421918599173,-0.0039673159920820145
13.11,-0.02931097681332997,-0.008266980932291043,0.005732266389877314,-0.011032627514834156,-0.013063091727922084,-0.0039099933281832415
13.120000000000001,-0.030366947905258117,-0.008828282634887052,0.005693589808968594,-0.011336296993886738,-0.013151374554270954,-0.0038530574300935554
13.13,-0.031181950790751894,-0.00930433461970366,0.005647413524982716,-0.011648116501794257,-0.013244417900467991,-0.003796583294843728
13.14,-0.03178083778141078,-0.00970000261754779,0.005594578725631372,-0.011965924879608365,-0.01334141792664347,-0.003740637507587414
13.15,-0.03218689966103655,-0.010019843187184616,0.0055358311535157485,-0.01228779387621873,-0.013441616358515316,-0.0036852791960522565
13.16,-0.03242205126617674,-0.010267159283602945,0.005471839281283421,-0.012612014388880497,-0.013544287951351345,-0.003630560803239422
13.17,-0.03250651137083839,-0.010444298222839848,0.005403208571829696,-0.012937079502588881,-0.013648730933579744,-0.0035765287175211252
13.18,-0.03245852840503842,-0.010553142230449994,0.005330492499734928,-0.013261664786639265,-0.013754262355884244,-0.003523223792523776
13.19,-0.03229423715829326,-0.01059555707665652,0.005254201176583461,-0.013584607158222198,-0.01386021792665081,-0.0034706817807579416
13.200000000000001,-0.032027623432917485,-0.01057378456415893,0.005174808178053238,-0.013904883392551373,-0.013965955772292399,-0.0034189336989774092
13.21,-0.03167054746463263,-0.01049084777980018,0.005092756041980789,-0.0142215888671977,-0.0140708642500904,-0.0033680061385576014
13.22,-0.031232751774098427,-0.010351146752831067,0.005008460808369902,-0.014533916384938684,-0.01417437571761871,-0.0033179215304739024
13.23,-0.030721680059940512,-0.010161788764342122,0.004922315963519731,-0.01484113318553809,-0.014275993605262131,-0.0032686983708387052
13.24,-0.03014137439139175,-0.009937136612418157,0.004834696365404444,-0.015142546929452006,-0.014375364971386313,-0.0032203514071846608
13.25,-0.029484044971619064,-0.009728384651013763,0.004745964049842219,-0.015437387379168197,-0.014472648817896451,-0.0031728917666862385
13.26,-0.028926135697478844,-0.008967823491695934,0.0046564904156546245,-0.015726648736142986,-0.014562327052813412,-0.0031263268625296922
13.27,-0.028352678603982967,-0.007999548918255259,0.004566270718258301,-0.016010175522182816,-0.014642322541995965,-0.003080664155347109
13.280000000000001,-0.02766710488389934,-0.0071820114400660134,0.004475657530848984,-0.01628684657102181,-0.014714142656396624,-0.003035907580038619
13.290000000000001,-0.02689513645880691,-0.006462829442466608,0.004385053108990466,-0.01655579793560988,-0.01477877095082129,-0.0029920570489487147
13.3,-0.02604996240244059,-0.005815961037262299,0.004294767630364812,-0.016816297559634284,-0.014836930561193912,-0.0029491093726450664
13.31,-0.025141044495582993,-0.0052262682383503595,0.004205124652651394,-0.017067708004590114,-0.014889193243577415,-0.0029070581261185524
13.32,-0.024176048539112233,-0.004683403433283773,0.0041164246434082195,-0.017309468489981238,-0.014936027277910253,-0.0028658938796844702
13.33,-0.02316140080376637,-0.004179558008629375,0.00402894884462565,-0.0175410824980189,-0.014977822857996547,-0.002825604391238214
